# Constructed from biom file
#OTU ID	LDD0R1	LDD0R2	LDD0R3	LDD10CF70R1	LDD10CF70R2	LDD10CF70R3	LDD10MHPR1	LDD10MHPR2	LDD10MHPR3	LDD10MLPR1	LDD10MLPR2	LDD10MLPR3	LDD10MR1	LDD10MR2	LDD10MR3	LDD10NUSR1	LDD10NUSR2	LDD10NUSR3	LDD10OKAR1	LDD10OKAR2	LDD10OKAR3	LDD10PKMR1	LDD10PKMR2	LDD10PKMR3	LDD10PR1	LDD10PR2	LDD10PR3	LDD10RIBR1	LDD10RIBR2	LDD10RIBR3	LDD10SBMR1	LDD10SBMR2	LDD10SBMR3	LDD5CF70R1	LDD5CF70R2	LDD5CF70R3	LDD5MHPR1	LDD5MHPR2	LDD5MHPR3	LDD5MLPR1	LDD5MLPR2	LDD5MLPR3	LDD5MR1	LDD5MR2	LDD5MR3	LDD5NUSR1	LDD5NUSR2	LDD5NUSR3	LDD5OKAR1	LDD5OKAR2	LDD5OKAR3	LDD5PKMR1	LDD5PKMR2	LDD5PKMR3	LDD5PR1	LDD5PR2	LDD5PR3	LDD5RIBR1	LDD5RIBR2	LDD5RIBR3	LDD5SBMR1	LDD5SBMR2	LDD5SBMR3	WTD0R1	WTD0R2	WTD0R3	WTD10CF70R1	WTD10CF70R2	WTD10CF70R3	WTD10MHPR1	WTD10MHPR2	WTD10MHPR3	WTD10MLPR1	WTD10MLPR2	WTD10MLPR3	WTD10MR1	WTD10MR2	WTD10MR3	WTD10NUSR1	WTD10NUSR2	WTD10NUSR3	WTD10OKAR1	WTD10OKAR2	WTD10OKAR3	WTD10PKMR1	WTD10PKMR2	WTD10PKMR3	WTD10PR1	WTD10PR2	WTD10PR3	WTD10RIBR1	WTD10RIBR2	WTD10RIBR3	WTD10SBMR1	WTD10SBMR2	WTD10SBMR3	WTD5CF70R2	WTD5CF70R3	WTD5MHPR1	WTD5MHPR2	WTD5MHPR3	WTD5MLPR1	WTD5MLPR2	WTD5MLPR3	WTD5MR1	WTD5MR2	WTD5MR3	WTD5NUSR1	WTD5NUSR2	WTD5NUSR3	WTD5OKAR1	WTD5OKAR2	WTD5OKAR3	WTD5PKMR1	WTD5PKMR2	WTD5PKMR3	WTD5PR1	WTD5PR2	WTD5PR3	WTD5RIBR1	WTD5RIBR2	WTD5RIBR3	WTD5SBMR1	WTD5SBMR2	WTD5SBMR3
RNA transport	14874.0	11047.0	11261.0	5377.0	3065.0	7057.0	7043.0	11230.0	12244.0	13536.0	6670.0	5910.0	5579.0	13629.0	9346.0	6300.0	10916.0	9348.0	8835.0	7458.0	8856.0	4520.0	5536.0	15244.0	8054.0	5071.0	12555.0	7215.0	11705.0	5408.0	4424.0	5267.0	4915.0	8023.0	3005.0	11071.0	10979.0	22856.0	8773.0	7844.0	4731.0	9127.0	12452.0	9075.0	15024.0	3333.0	17357.0	35421.0	12808.0	12158.0	6369.0	17462.0	11940.0	21502.0	11802.0	11953.0	6559.0	7541.0	8842.0	11728.0	7896.0	13242.0	12147.0	16484.0	11226.0	14712.0	6461.0	2984.0	11226.0	780.0	4722.0	8452.0	13368.0	3063.0	10020.0	17573.0	1834.0	5275.0	14361.0	15915.0	19284.0	15967.0	3753.0	8980.0	14975.0	5384.0	6149.0	8705.0	4862.0	10851.0	5462.0	6975.0	1411.0	3055.0	5726.0	3278.0	16783.0	9415.0	27067.0	23194.0	21080.0	8621.0	3508.0	2948.0	9909.0	9650.0	5243.0	2014.0	3350.0	6737.0	19012.0	14015.0	9528.0	25137.0	28517.0	38499.0	2203.0	8095.0	3811.0	7015.0	20784.0	15548.0	18855.0	9857.0	10381.0
Regulation of actin cytoskeleton	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Renal cell carcinoma	3940.0	2982.0	3191.0	1344.0	1000.0	2315.0	1955.0	1309.0	2627.0	1311.0	686.0	1018.0	1631.0	3472.0	2972.0	2300.0	3196.0	3255.0	2716.0	1769.0	2270.0	1769.0	1858.0	4803.0	2055.0	815.0	2535.0	2544.0	2782.0	1935.0	1879.0	1882.0	1789.0	2103.0	941.0	2863.0	3573.0	2375.0	3126.0	1648.0	586.0	1406.0	3835.0	2700.0	4557.0	882.0	4061.0	7697.0	4979.0	5204.0	2733.0	4890.0	4626.0	5288.0	2835.0	2647.0	1308.0	2029.0	2323.0	2882.0	1870.0	3473.0	4148.0	3995.0	3110.0	3506.0	1763.0	868.0	2108.0	226.0	1523.0	2560.0	991.0	405.0	983.0	2497.0	600.0	1788.0	3372.0	3776.0	4000.0	7860.0	1139.0	2506.0	5097.0	1101.0	1616.0	896.0	517.0	619.0	1256.0	1488.0	379.0	1522.0	2051.0	804.0	4521.0	2313.0	3770.0	2295.0	1664.0	809.0	325.0	394.0	3303.0	2677.0	1670.0	738.0	936.0	1494.0	5190.0	3516.0	2870.0	6094.0	6334.0	9099.0	264.0	990.0	427.0	1736.0	4302.0	4255.0	5472.0	2466.0	2537.0
Renin-angiotensin system	1.0	0.0	0.0	39.0	6.0	0.0	0.0	1.0	1.0	37.0	13.0	258.0	0.0	1.0	0.0	0.0	4.0	1.0	1.0	35.0	1.0	14.0	10.0	65.0	11.0	1.0	26.0	1.0	1.0	8.0	19.0	67.0	123.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	12.0	0.0	41.0	2.0	3.0	0.0	0.0	265.0	277.0	0.0	0.0	3.0	0.0	3.0	98.0	36.0	0.0	0.0	0.0	130.0	28.0	80.0	0.0	0.0	1.0	27.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0	3.0	4.0	16.0	396.0	72.0	153.0	0.0	0.0	0.0	1.0	1.0	0.0	142.0	223.0	81.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	3.0	0.0	0.0	0.0	167.0	21.0	103.0	0.0	10.0	328.0	0.0	49.0	8.0	1.0	14.0	3.0	5.0	6.0	34.0
Replication, recombination and repair proteins	75340.0	56018.0	59467.0	31808.0	19367.0	43292.0	44823.0	59965.0	76036.0	79457.0	35575.0	33945.0	35241.0	85071.0	60898.0	43423.0	69149.0	63850.0	68040.0	48186.0	54633.0	39398.0	43013.0	107354.0	50688.0	29378.0	75079.0	50360.0	75379.0	37312.0	43354.0	38483.0	42295.0	37754.0	20184.0	58092.0	73745.0	118986.0	59524.0	43774.0	24606.0	52999.0	76809.0	54775.0	92505.0	20802.0	110242.0	218661.0	75977.0	92496.0	55711.0	113003.0	90113.0	143986.0	75537.0	81249.0	38715.0	42899.0	47068.0	59089.0	48236.0	82031.0	83553.0	67161.0	61038.0	68030.0	38449.0	19322.0	68507.0	4810.0	31002.0	55059.0	74200.0	32036.0	56419.0	110529.0	12281.0	34072.0	91975.0	102687.0	120594.0	182760.0	25094.0	60050.0	121447.0	37118.0	45823.0	49359.0	26987.0	56022.0	35786.0	42053.0	9129.0	40775.0	47155.0	18438.0	75194.0	40740.0	142907.0	116401.0	107924.0	50499.0	19680.0	17795.0	60003.0	54796.0	30405.0	13111.0	20329.0	40227.0	110509.0	84245.0	55034.0	162390.0	179208.0	234229.0	12251.0	44733.0	21175.0	34860.0	124894.0	85747.0	122025.0	59301.0	62923.0
Restriction enzyme	4622.0	3156.0	3900.0	3587.0	2703.0	9853.0	5371.0	7142.0	12074.0	4605.0	3502.0	3360.0	3410.0	8236.0	5328.0	4326.0	8103.0	7076.0	5974.0	5908.0	9441.0	3112.0	3795.0	13413.0	4418.0	2563.0	5860.0	4862.0	14099.0	2387.0	4784.0	3500.0	4423.0	1914.0	2375.0	4601.0	7818.0	35104.0	6052.0	5066.0	1748.0	4394.0	7968.0	6319.0	9998.0	2719.0	18960.0	40335.0	6555.0	8894.0	4309.0	16251.0	7412.0	25368.0	9182.0	9048.0	3525.0	3893.0	3059.0	4370.0	6952.0	11725.0	15815.0	1523.0	3116.0	2230.0	6069.0	2246.0	8974.0	474.0	3100.0	5205.0	6550.0	2464.0	5564.0	9341.0	1419.0	3170.0	10102.0	8301.0	15185.0	9724.0	3516.0	5832.0	15452.0	6089.0	4269.0	6357.0	1522.0	3947.0	4893.0	5036.0	1538.0	2119.0	3101.0	1818.0	2520.0	1583.0	36986.0	36737.0	31099.0	4329.0	1339.0	1803.0	5375.0	6791.0	2685.0	1070.0	1628.0	7428.0	23836.0	16007.0	10544.0	27575.0	34217.0	35499.0	1068.0	5136.0	1993.0	3077.0	14866.0	7038.0	18573.0	9418.0	10815.0
Retinol metabolism	8788.0	6584.0	6024.0	2130.0	960.0	2276.0	1607.0	2415.0	2538.0	2163.0	1904.0	1576.0	1496.0	4287.0	2721.0	1868.0	5212.0	3099.0	10713.0	4567.0	6487.0	3132.0	3213.0	10003.0	2517.0	1786.0	3756.0	2110.0	7185.0	2170.0	1789.0	1509.0	1909.0	4281.0	1144.0	4817.0	2278.0	2767.0	1905.0	3015.0	1099.0	2131.0	4019.0	3080.0	5026.0	1693.0	11124.0	24931.0	11114.0	12520.0	8170.0	13177.0	9941.0	17808.0	9323.0	6710.0	2590.0	4439.0	5795.0	6624.0	6234.0	12872.0	9287.0	8812.0	6302.0	8155.0	3598.0	1272.0	5622.0	202.0	973.0	1976.0	2219.0	1330.0	2623.0	4521.0	578.0	1380.0	5446.0	4135.0	8294.0	24058.0	1922.0	5660.0	16026.0	4102.0	4694.0	3062.0	1399.0	1912.0	1938.0	3020.0	691.0	2820.0	2978.0	1108.0	8297.0	5032.0	4184.0	2447.0	3517.0	1965.0	672.0	1025.0	2989.0	4786.0	1882.0	633.0	1043.0	4778.0	12210.0	8111.0	6157.0	21334.0	21461.0	25404.0	804.0	3403.0	1318.0	3671.0	12054.0	7666.0	9796.0	5412.0	6454.0
Rheumatoid arthritis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Riboflavin metabolism	24608.0	18858.0	19728.0	10424.0	6640.0	15808.0	13812.0	16480.0	24948.0	23953.0	10935.0	12479.0	11666.0	29302.0	19160.0	14436.0	25280.0	21987.0	24907.0	17980.0	22335.0	13906.0	16883.0	43285.0	16826.0	9781.0	22639.0	17825.0	32148.0	14422.0	16342.0	13331.0	15941.0	15048.0	7177.0	19638.0	23206.0	38305.0	18705.0	16794.0	8676.0	17972.0	25066.0	18222.0	30444.0	7845.0	46783.0	96591.0	32929.0	38978.0	22703.0	46888.0	34280.0	64333.0	29033.0	27916.0	12959.0	16706.0	18513.0	22656.0	19040.0	34718.0	38644.0	22883.0	19684.0	23524.0	14331.0	6979.0	20559.0	1618.0	9941.0	16797.0	22688.0	10242.0	17774.0	20577.0	4229.0	11492.0	26889.0	24428.0	37554.0	67292.0	9080.0	23157.0	47754.0	14960.0	16570.0	15894.0	7356.0	16532.0	12662.0	14896.0	3290.0	13455.0	15633.0	6475.0	30646.0	17341.0	45634.0	38098.0	32870.0	15066.0	5519.0	5461.0	20388.0	21617.0	10837.0	4385.0	5964.0	18149.0	45757.0	30856.0	21147.0	70666.0	78763.0	97872.0	4099.0	14940.0	6488.0	13890.0	43750.0	31445.0	49776.0	24371.0	27120.0
Ribosome	192936.0	143432.0	141785.0	75151.0	44940.0	132815.0	86006.0	133927.0	164651.0	203464.0	98738.0	92708.0	61494.0	151769.0	105405.0	68610.0	127504.0	101557.0	162043.0	124605.0	122260.0	95542.0	110261.0	271322.0	100244.0	68609.0	160934.0	121995.0	184384.0	105876.0	89893.0	69942.0	85368.0	104884.0	34319.0	138996.0	122025.0	300620.0	97579.0	116257.0	65528.0	133276.0	145036.0	106273.0	174693.0	38895.0	200447.0	413615.0	190934.0	249754.0	157995.0	237317.0	196194.0	282882.0	190250.0	187100.0	84913.0	98431.0	125021.0	149853.0	104983.0	190550.0	231035.0	215883.0	137046.0	189878.0	110338.0	36046.0	165835.0	8634.0	52446.0	95456.0	206371.0	84341.0	154673.0	230203.0	20121.0	56803.0	175347.0	196881.0	233149.0	457246.0	48884.0	155225.0	283668.0	84926.0	101652.0	128273.0	62719.0	148495.0	91926.0	109756.0	27466.0	79222.0	86553.0	40566.0	216891.0	122433.0	344419.0	308007.0	276105.0	132986.0	49231.0	44515.0	114332.0	116903.0	61607.0	23083.0	40296.0	82596.0	271206.0	185077.0	142910.0	350470.0	339231.0	502398.0	28797.0	106852.0	49664.0	87184.0	286198.0	193719.0	257321.0	115859.0	123766.0
Ribosome Biogenesis	131304.0	98167.0	102391.0	58828.0	34063.0	77057.0	70901.0	96458.0	123753.0	134928.0	63458.0	60425.0	57406.0	138304.0	94277.0	67534.0	115661.0	100939.0	111762.0	86977.0	103871.0	65998.0	77705.0	194125.0	81485.0	49723.0	121501.0	86657.0	139194.0	70343.0	66202.0	59483.0	65209.0	74147.0	32411.0	102527.0	112381.0	199980.0	91545.0	78462.0	43768.0	91023.0	124222.0	90114.0	150586.0	35549.0	194678.0	397896.0	157179.0	168016.0	99951.0	199391.0	146166.0	259100.0	130212.0	136685.0	65230.0	77409.0	87662.0	110632.0	86875.0	151301.0	153242.0	142421.0	106021.0	131879.0	69932.0	32248.0	115004.0	8049.0	48194.0	85239.0	130561.0	57122.0	99758.0	160578.0	19547.0	55339.0	144987.0	152668.0	196850.0	292123.0	41874.0	107486.0	209820.0	67312.0	77534.0	88449.0	43481.0	98419.0	63220.0	73010.0	16028.0	52095.0	67939.0	31501.0	152636.0	85292.0	241173.0	204092.0	179468.0	86674.0	32763.0	30061.0	99885.0	99618.0	52415.0	20881.0	32509.0	75380.0	216482.0	151281.0	104152.0	295720.0	324488.0	428187.0	21571.0	77837.0	35767.0	67349.0	220328.0	153423.0	217889.0	107254.0	116058.0
Ribosome biogenesis in eukaryotes	4099.0	3063.0	3271.0	2627.0	1379.0	2927.0	2513.0	4003.0	4395.0	4123.0	2078.0	2015.0	1945.0	4846.0	3424.0	2503.0	4056.0	3714.0	5027.0	3617.0	4597.0	2262.0	2360.0	6779.0	2682.0	1389.0	4185.0	3128.0	4783.0	2341.0	3195.0	2379.0	2940.0	2339.0	1206.0	3481.0	4201.0	6588.0	3373.0	2728.0	1278.0	2822.0	4426.0	3201.0	5315.0	1233.0	6721.0	13450.0	7589.0	8210.0	4415.0	6807.0	5135.0	8832.0	5308.0	4740.0	2145.0	2467.0	2674.0	3427.0	3151.0	6325.0	7310.0	4286.0	3350.0	3937.0	2552.0	1176.0	4031.0	261.0	1852.0	3191.0	4076.0	1848.0	3065.0	5313.0	716.0	1891.0	4972.0	5309.0	6519.0	11551.0	1623.0	4092.0	7629.0	2247.0	2810.0	2744.0	1256.0	3065.0	2256.0	2609.0	557.0	2515.0	2694.0	1120.0	4661.0	2552.0	7899.0	6532.0	5748.0	2662.0	959.0	894.0	3538.0	3390.0	1816.0	755.0	1123.0	2490.0	7658.0	5276.0	3770.0	9786.0	11038.0	13987.0	574.0	2458.0	1074.0	2071.0	6974.0	4922.0	7099.0	3615.0	3872.0
Salivary secretion	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Secondary bile acid biosynthesis	6430.0	4892.0	4443.0	891.0	672.0	2161.0	1782.0	2299.0	2723.0	2807.0	1586.0	1620.0	1412.0	3200.0	2230.0	1154.0	2304.0	1523.0	1683.0	1987.0	644.0	1720.0	1764.0	3763.0	1031.0	455.0	2829.0	2092.0	1896.0	1803.0	871.0	1003.0	828.0	4507.0	499.0	4779.0	2355.0	5944.0	1909.0	1050.0	683.0	1423.0	2967.0	2062.0	3513.0	677.0	1813.0	3886.0	1809.0	1978.0	1303.0	3332.0	3383.0	1865.0	1532.0	1963.0	1067.0	2792.0	4233.0	5445.0	1182.0	1488.0	697.0	7666.0	3174.0	6904.0	1800.0	503.0	2869.0	213.0	950.0	1812.0	3972.0	1740.0	2735.0	6919.0	351.0	1307.0	3979.0	5514.0	4999.0	6202.0	585.0	1928.0	3856.0	1088.0	1277.0	2136.0	790.0	2687.0	2027.0	1458.0	408.0	550.0	1033.0	546.0	10329.0	5867.0	7093.0	6394.0	5924.0	1905.0	740.0	530.0	3014.0	2867.0	1819.0	582.0	1228.0	1053.0	1629.0	2247.0	1199.0	3944.0	2237.0	6185.0	397.0	1249.0	604.0	3083.0	6379.0	5996.0	2706.0	1877.0	1484.0
Secretion system	138072.0	98981.0	123277.0	94079.0	53762.0	79407.0	114920.0	133681.0	170687.0	170728.0	71897.0	77913.0	106270.0	244967.0	164179.0	130617.0	205871.0	197620.0	205143.0	137285.0	214219.0	86181.0	104633.0	289559.0	121778.0	58241.0	175130.0	113636.0	214228.0	72585.0	94107.0	102202.0	98208.0	69898.0	60575.0	119482.0	201832.0	200584.0	168811.0	113138.0	54610.0	121706.0	201952.0	142482.0	248093.0	63487.0	378292.0	766498.0	306461.0	281514.0	119793.0	334881.0	205318.0	488505.0	200164.0	181526.0	96798.0	106643.0	89520.0	123564.0	158576.0	299844.0	230525.0	118730.0	139393.0	122731.0	80467.0	60179.0	150364.0	15201.0	87254.0	149851.0	145642.0	52652.0	120318.0	198115.0	37456.0	107217.0	231720.0	220024.0	331198.0	408158.0	76842.0	156486.0	354740.0	109133.0	117144.0	110408.0	51245.0	124902.0	74738.0	86112.0	13503.0	63539.0	112045.0	49883.0	130181.0	68774.0	275065.0	205241.0	172950.0	100681.0	40516.0	35594.0	160219.0	156359.0	79589.0	35470.0	47106.0	137438.0	365471.0	251820.0	161830.0	498855.0	632223.0	724619.0	30844.0	106055.0	47403.0	86344.0	309455.0	210713.0	364843.0	197663.0	216933.0
Selenocompound metabolism	32606.0	24431.0	26115.0	16637.0	9925.0	23259.0	20504.0	33116.0	35128.0	49814.0	19920.0	19452.0	16387.0	37805.0	24618.0	19558.0	34619.0	29924.0	34870.0	25645.0	33089.0	23030.0	25512.0	69791.0	27148.0	19528.0	38230.0	26568.0	45176.0	25668.0	20218.0	16617.0	19838.0	21555.0	9405.0	27651.0	31000.0	71820.0	26603.0	24955.0	15842.0	30734.0	34741.0	25002.0	43123.0	11272.0	64293.0	135128.0	41670.0	48319.0	34221.0	65613.0	44291.0	89917.0	41407.0	46011.0	22173.0	22717.0	24152.0	30987.0	26472.0	46629.0	50294.0	45201.0	37162.0	45126.0	21056.0	9644.0	38352.0	2369.0	13821.0	25670.0	44786.0	20480.0	35124.0	54255.0	5635.0	15856.0	47021.0	48354.0	65689.0	98796.0	12612.0	37095.0	69571.0	21587.0	26168.0	30072.0	16211.0	35042.0	16852.0	23048.0	4669.0	18047.0	21348.0	9607.0	45558.0	25583.0	82556.0	73043.0	63213.0	32575.0	12397.0	11334.0	29480.0	31189.0	15675.0	5934.0	9874.0	25905.0	64748.0	47491.0	31203.0	100390.0	109517.0	144301.0	7768.0	27781.0	13000.0	20035.0	72877.0	43572.0	68087.0	34416.0	38576.0
Sesquiterpenoid biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Shigellosis	660.0	423.0	719.0	347.0	300.0	242.0	884.0	416.0	573.0	305.0	125.0	204.0	789.0	1171.0	1313.0	1041.0	1041.0	1400.0	225.0	239.0	279.0	109.0	75.0	83.0	649.0	64.0	933.0	567.0	105.0	89.0	285.0	691.0	271.0	204.0	323.0	550.0	1614.0	911.0	1535.0	295.0	48.0	325.0	1644.0	1141.0	1939.0	247.0	533.0	524.0	496.0	766.0	290.0	674.0	1089.0	388.0	250.0	312.0	405.0	381.0	183.0	374.0	315.0	404.0	133.0	216.0	713.0	334.0	100.0	324.0	122.0	124.0	671.0	1219.0	121.0	178.0	92.0	1171.0	242.0	943.0	1213.0	1726.0	1433.0	314.0	352.0	277.0	151.0	44.0	70.0	113.0	86.0	152.0	204.0	231.0	16.0	189.0	668.0	311.0	529.0	54.0	1575.0	865.0	278.0	57.0	44.0	13.0	1317.0	643.0	576.0	310.0	360.0	80.0	462.0	737.0	356.0	239.0	399.0	595.0	44.0	65.0	48.0	371.0	465.0	1184.0	980.0	474.0	396.0
Signal transduction mechanisms	55680.0	41868.0	44109.0	22238.0	13649.0	28184.0	32339.0	44893.0	52885.0	55807.0	24625.0	24591.0	26322.0	62145.0	43195.0	30708.0	52412.0	46277.0	39932.0	33144.0	44043.0	24298.0	29387.0	75998.0	37611.0	22242.0	52469.0	33079.0	55061.0	24235.0	25753.0	26572.0	26429.0	34105.0	14738.0	44995.0	51668.0	86935.0	41585.0	33972.0	19567.0	40019.0	53853.0	38493.0	65770.0	16384.0	90611.0	186743.0	65675.0	69520.0	39095.0	90007.0	61831.0	119322.0	50191.0	56076.0	28365.0	34849.0	38102.0	49629.0	39264.0	67308.0	60480.0	64303.0	48844.0	61699.0	25470.0	14353.0	50442.0	3716.0	21647.0	39192.0	47609.0	17095.0	37810.0	75529.0	8787.0	25504.0	67572.0	70943.0	92850.0	94312.0	17888.0	40304.0	87336.0	28317.0	30483.0	35150.0	18146.0	39020.0	23010.0	26142.0	4767.0	20312.0	29747.0	14058.0	71444.0	40035.0	106034.0	90139.0	79568.0	34431.0	13497.0	12450.0	45111.0	45313.0	23933.0	9515.0	15072.0	34933.0	89668.0	64908.0	43940.0	133358.0	150397.0	188556.0	9458.0	32619.0	14865.0	31123.0	99707.0	69941.0	95403.0	49734.0	54027.0
Small cell lung cancer	9.0	0.0	6.0	19.0	9.0	12.0	0.0	0.0	5.0	10.0	52.0	11.0	0.0	6.0	8.0	10.0	2.0	0.0	1194.0	292.0	69.0	433.0	398.0	919.0	68.0	0.0	541.0	125.0	164.0	38.0	9.0	9.0	0.0	16.0	6.0	42.0	11.0	10.0	13.0	30.0	4.0	28.0	18.0	47.0	22.0	3.0	14.0	32.0	1405.0	845.0	665.0	556.0	992.0	553.0	1140.0	989.0	130.0	43.0	12.0	13.0	465.0	770.0	407.0	5.0	2.0	0.0	166.0	22.0	230.0	0.0	3.0	5.0	34.0	5.0	3.0	21.0	0.0	5.0	13.0	23.0	7.0	5605.0	74.0	751.0	3292.0	648.0	648.0	0.0	0.0	13.0	257.0	144.0	39.0	33.0	7.0	10.0	21.0	1.0	3.0	2.0	2.0	13.0	0.0	4.0	8.0	22.0	2.0	10.0	0.0	8.0	218.0	192.0	17.0	919.0	63.0	192.0	0.0	167.0	6.0	0.0	195.0	28.0	9.0	0.0	1.0
Sphingolipid metabolism	7596.0	6028.0	5040.0	1778.0	1796.0	10120.0	1682.0	2372.0	2802.0	11779.0	6660.0	5596.0	476.0	1388.0	1330.0	586.0	3734.0	1334.0	2521.0	5581.0	3281.0	9239.0	9432.0	21995.0	6267.0	7050.0	8800.0	10035.0	12526.0	13442.0	999.0	526.0	982.0	5048.0	613.0	5055.0	686.0	6431.0	624.0	3395.0	3545.0	5048.0	2966.0	2302.0	3641.0	1309.0	8059.0	19381.0	4213.0	3461.0	3464.0	9040.0	5068.0	12539.0	7249.0	13455.0	4875.0	4015.0	6148.0	6867.0	3802.0	6213.0	6056.0	9270.0	3241.0	7631.0	6403.0	891.0	7547.0	84.0	336.0	954.0	16921.0	2581.0	11976.0	8327.0	255.0	212.0	5817.0	5460.0	8263.0	19461.0	828.0	8947.0	17718.0	5506.0	7456.0	11481.0	5395.0	12087.0	6193.0	6697.0	2075.0	2145.0	1596.0	731.0	10500.0	6382.0	6567.0	5824.0	6417.0	8428.0	3654.0	3333.0	2425.0	4354.0	1687.0	337.0	1114.0	4422.0	10580.0	6400.0	4903.0	15669.0	15956.0	26611.0	2078.0	7692.0	3884.0	3730.0	14983.0	7511.0	10698.0	4159.0	5419.0
