Group	Acetobacter	Achromobacter	Acinetobacter	Agathobaculum	Agrobacterium	Agromyces_B_382064	Alcaligenes	Alcanivorax_A	Aliarcobacter	Alkaliphilus_B	Aminipila	Amphibacillus_B_287853	Anaerocolumna	Anaerosalibacter	Anaerosphaera_226805	Anaerosporobacter	Anaerotignum_189125	Anaerovorax	Aquabacter	Atopostipes	Bacillus_A	Bacillus_P_294101	Bacteroides_E	Bacteroides_H	Bifidobacterium_387352	Bifidobacterium_388775	Bilophila	Blautia_A_142742	Brachybacterium	Brevibacillus_D	Brevibacterium	Brevundimonas	CABMKH01	Cellulomonas	Cellulosimicrobium	Chryseobacterium_796614	Citrobacter_A_692098	Clostridioides_A	Clostridium_B	Clostridium_E	Clostridium_H	Clostridium_J	Clostridium_L	Clostridium_T	Comamonas_F_589250	Companilactobacillus	Coprosoma	Corticimicrobacter	Corynebacterium	Cupriavidus	Cytobacillus_298193	Desulfovibrio_R_446353	Dietzia	Dysgonomonas	Elizabethkingia	Empedobacter_790298	Empedobacter_790305	Empedobacter_790330	Enteractinococcus	Enterococcus_A	Enterococcus_B	Enterococcus_C	Enterococcus_D	Enterococcus_G	Enterococcus_H_360604	Erysipelatoclostridium	Erysipelothrix	Eubacterium_J	Fimimorpha	Fimivivens	Flaviflexus	Flavobacterium	Franconibacter	Fusobacterium_A	Globicatella	Gluconobacter_A_506042	Gluconobacter_C	Glutamicibacter	Gordonia_B_376796	Gulosibacter	GWA2-37-10	Halopseudomonas_641337	Herbaspirillum	Heyndrickxia	Ignatzschineria	Irregularibacter	JAAYNZ01	JC017	Kerstersia	Ketogulonicigenium	Klebsiella_711353	Klebsiella_724518	Kurthia	Lachnoclostridium_A_184689	Lachnotalea	Lacrimispora	Lacticaseibacillus	Lactiplantibacillus	Lactobacillus	Lactococcus_A_343306	Lactococcus_A_343473	Lactococcus_A_346120	Lampropedia	Lapidilactobacillus	Latilactobacillus	Lederbergia_302195	Leminorella	Lentilactobacillus	Leucobacter	Leuconostoc_B	Levilactobacillus	Ligilactobacillus	Limosilactobacillus	Liquorilactobacillus	Loigolactobacillus	Lysinibacillus_304693	Macrococcus_B	Mammaliicoccus_319276	Massilibacillus	Metasolibacillus_304750	Methylobacterium	Morganella	Nocardiopsis_A_393323	Novosphingobium_485351	Oceanobacillus	Ochrobactrum_A_499024	Ochrobactrum_A_499060	Ochrobactrum_A_499075	Ochrobactrum_A_499084	Ornithinibacillus_287146	Oxalophagus	Paenalcaligenes	Paenibacillus_A	Paenibacillus_AB	Paenibacillus_C	Paenibacillus_D_363757	Paenibacillus_D_364430	Paenibacillus_D_364450	Paenibacillus_G_363720	Paenibacillus_J_366884	Paenibacillus_S_363727	Paenibacillus_T	Paenibacillus_V	Paenirhodobacter_493197	Paenirhodobacter_493297	Paenisporosarcina_303918	Paenochrobactrum	Pandoraea	Paracaedibacter_A_512622	Paraclostridium	Paracoccus	Paucilactobacillus	Pauljensenia	Pediococcus	Peptoniphilus_B_226804	Peptostreptococcus	Phascolarctobacterium_A	Phytobacter	Populibacterium	Proteus	Providencia_A_732258	Pseudochrobactrum	Pseudoclavibacter_A_383750	Pseudogracilibacillus	Pseudomonas_A	Pseudomonas_E_647464	Pseudomonas_E_650325	Pseudomonas_E_650326	Pseudomonas_F	Psychrobacter	QFOI01	Rarobacter	Rhodococcus_C_375578	Robinsoniella	Rouxiella_729010	Rummeliibacillus	Savagea	Schleiferilactobacillus	Scrofimicrobium	Secundilactobacillus	Sedimentibacter	Serratia_B	Serratia_D_727245	Serratia_D_727363	Sphingobacterium	Sphingobium_A_485959	Sporosarcina	Staphylococcus	Stenotrophomonas_A_615274	Streptococcus	Sutterella	Thermoactinomyces_A	Tissierella_A	Tissierella_B_224123	Tissierella_B_224124	Turicibacter	UBA1258	UBA945	Unclassified	Vagococcus_B	Vagococcus_C	Weissella_A_338544	Wohlfahrtiimonas	Xanthobacter_502409	Xanthomonas_B
LDD10SBMR1	0	0.074000987	0	0	0	0	0.037000493	0	0.016444664	0	0	0.698898208	0	0	0	0	0	0	0	0.037000493	0	0.02055583	0.049333991	0	0	0	0	0.041111659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.23186976	0	0	0	0	0.135668476	0	0.032889327	0	0	0	0.164446637	0.094556816	0	0	0	14.6110837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.245847722	0	0	0	0	0	0	0	0	0	0	0.053445157	0	0.02055583	0	0	0	0	0	0.028778161	0	0	0	0	0	0	0	0	0	0	0	1.656799868	0	0	0	0	0	18.36457819	0	0	0	0	0	0	0	0	0	0.032889327	0	0	0.152113139	0	0	0	0	0	0	0	0	0	0	0.09044565	0.012333498	0	0	0.016444664	0	0	0	0	0	0.012333498	0	0	0	0.497451077	1.33201776	0	0	0.012333498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.005262292	0	0.024666996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.04472949	0.152113139	0	0	0	0	0
LDD10SBMR2	0	0	0	0	0	0	0.081180291	0	0.010588734	0	0	2.061273472	0	0	0.024707045	0	0	0	0	0.19765636	0	0	0.028236623	0	0	0	0	0.052943668	0	0	0	0	0	0	0	0	0.24707045	0	0	0	0	0.007059156	0	0	0	0	0	0	3.222504588	0	0	0	0	0.112946492	0	0.014118311	0	0	0	0.130594381	0	0	0	0	15.7842722	0	0	0	0	0	0	0.010588734	0	0	0	0	0	0	0	0.035295779	0	0	0	0	0.130594381	0	0	0	0	0	0	0	0	0	0	0	0	0.024707045	0	0	0	0	0	0.021177467	0	0.060002824	0	0	0	0	0	0	0	0	0	1.182408584	0	0	0	0	0	19.16913737	0	0	0	0	0	0	0	0	0	0.021177467	0	0	0.134123959	0	0	0	0	0.095298602	0	0	0	0	0	0.236481717	0	0	0	0.021177467	0	0	0	0	0	0	0	0	0	1.062402937	0.889453621	0.021177467	0	0.077650713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.559085133	0	0.042354934	0	0	0	0.04941409	0	0	0	0	0	0	0	0	0	0	0	0	0	49.04701398	0.134123959	0	0	0	0	0
LDD10SBMR3	0	0	0	0	0	0	0.039635355	0	0.022019642	0	0	4.787070066	0	0	0.039635355	0	0	0	0	0.092482494	0	0	0.035231426	0	0	0	0	0.035231426	0	0	0	0	0	0	0	0	0.167349276	0	0	0	0	0	0	0	0	0	0	0	11.71885322	0	0	0	0	0.110098208	0	0	0	0	0	0.079270709	0	0	0.198176774	0	12.68771744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066058925	0	0	0	0	0.49323997	0	0	0	0	0	0	0.092482494	0	0	0	0.057251068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039635355	0	0	0	0	1.175848857	0	0	0	0	0	19.98502664	0	0	0	0	0	0	0	0.02642357	0	0	0	0	0	0	0	0	0	0.096886423	0	0	0	0	0	0.02642357	0	0	0	0	0	0	0	0	0	0.017615713	0	0	0	0.400757476	1.202272427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.919187916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.17672964	0.193772845	0	0.017615713	0	0	0
LDD5CF70R1	0.621632822	0.041442188	0.033153751	0	0	0	0.033153751	0	0	0	0	0	0	0	0.024865313	0	0	0	0	0	0.215499378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.555325321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.611272275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94488189	0	0	0	0	0	50.25279735	2.652300041	0	0	0	0	2.188147534	0	0	0	0	0	0.024865313	7.459593867	0.513883133	0	0	0	0.149191877	0	0	0	0	0	4.997927891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.513883133	0	0	0	0	0	0.198922503	8.213841691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066307501	0	0	0	0	0	0.14090344	0	0	0	0	0	0	0	0	0	0.058019063	0	0	0	13.7670949	0	0	0.721094074	0	0	0
LDD5CF70R2	0.166112957	0.063889599	0	0	0	0	0.115001278	0	0	0	0	0	0	0	0.089445438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.345003833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.25530284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.776130846	0	0	0	0	0	1.150012778	0	0	0	0	0	0.140557117	0	0	0	0	0	0	0.319447994	0.127779198	0	0	0	0.102223358	0	0	0	0	0	21.6713519	0	0	0	0	0	0	0	0	0	0	0	0	0.115001278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063889599	0	0	0	0.063889599	14.26015845	0	0	0	0	0.051111679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02555584	0	0	0	31.80424227	0.127779198	0	0.166112957	0	0	0
LDD5CF70R3	0.777356986	0.114610325	0.074745864	0	0	0	0.034881403	0	0	0	0	0	0	0	0.01993223	0	0	0	0	0	0	0.01993223	0	0	0	0	0	0	0	0	0	0	0.014949173	0	0	0	0	0	0	0	0	0	0	0	0.014949173	0	0	0	0.114610325	0	0	0	0	0	0	0.169423959	0	0	0	0.054813634	0	0	0	0	7.773569862	0	0	0	0	0	0	0	0	0.034881403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.219254535	0	0	0	0	0	22.99182779	5.152481563	0	0	0	0	2.586206897	0	0	0	0	0	0.034881403	5.780346821	0.448475184	0	0	0.029898346	0.144508671	0	0	0	0	0	14.41598565	0	0	0	0	0	0	0	0	0	0	0	0	0.129559498	0	0	0	0	0.089695037	0	0	0	0	0	0	0	0	0	0	0	0	0	0.378712378	0	0.069762806	0	0	0	0.119593382	12.40781343	0	0	0	0	0.064779749	0	0	0	0	0	0	0	0	0	0	0	0	0.039864461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.064779749	0	0	0	20.72453658	0.089695037	0	4.798684473	0	0	0
LDD5MHPR1	0.12311632	0.039397222	0	0	0	0	0.078794445	0	0	0	0	0	0	0	0.19206146	0	0	0	0	0	0	0.029547917	0.118191667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039397222	0	0	0	0	0.059095834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.107160445	0	0	0	0	0	0	0.014773958	0	0.078794445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103417709	0	0	0	0	0.039397222	0.226534029	0.024623264	0	0	0	0	0.044321875	0	0	0	0.15758889	0	0	0.12311632	0.054171181	0	0	0	0.098493056	0	0	0	0	0	39.05742145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137890279	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059095834	0	1.964936472	0	0	0	1.048951049	23.46597065	0	0	0	0	0.093568403	0	0	0	0	0	0	0	0	0	0	0	0	0.108342362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093568403	0	0	0	28.12961686	0.049246528	0	0.039397222	0	0	0
LDD5MHPR2	0.111554324	0.013521736	0	0	0	0	0.03380434	0	0	0.006760868	0	0	0	0	20.07301738	0	0	0	0	0	0	0.050706511	0.544249882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040565209	0	1.916706105	0	0	0.040565209	0	0	0	0	0.010141302	0	0	0	0	0	0.104793455	0	0	0	0	0.419173822	0	0	0	0.027043472	0	0	0.013521736	0	11.95997566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.098032587	0	0	0	0.047326077	0.69298898	1.737543101	0.256912988	0	0.202826043	0.03380434	0	0.094652153	0	0	0	0.865391116	0	0.091271719	0.520586843	0.077749983	1.416401866	0	1.392738828	0.064228247	0	0	0	0	0	2.078966939	0	0	0	0	0	0	0	0	0	0	0	0	0.057467379	0	0	0	0	0.027043472	0	0	0	0	0	0	0	0	0	0	0	0.104793455	0	0.064228247	0	24.72787506	0	0	0	0.321141235	20.34683253	0	0	0	0	0.020282604	0	0	0	0	0	0	0	0	0	0	0	0.023663038	0.064228247	1.568521398	0	0	0	0	0	0	0	0	0	0	0.131836928	0	0	0	0.060847813	0	0	0	5.682509634	0.094652153	1.311608411	0.354945575	0	0	0
LDD5MHPR3	0.129191379	0.035234013	0	0	0	0	0.052851019	0	0	0	0	0	0	0	0.634212226	0	0	0	0	0	0	0	0.510893182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.428680486	0	0	0	0	0.052851019	0	0	0.06459569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.423571554	0	0	0	0	0	0	0	0	0.334723119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.164425392	0	0	0	0	0.023489342	0.252510423	0	0	0.023489342	0	0	0	0	0	0	0	0	0.052851019	0.158553057	0.041106348	0	0	0	0	0	0	0	0	0	0.634212226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070468025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.256679782	0	0	0	1.597275236	60.17969346	0	0	0	0	0.082212696	0	0	0	0	0	0	0	0	0	0	0	0	0.06459569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046978683	0	0	0	29.62593223	0	0	0.058723354	0	0	0
LDD5MLPR1	0.105485232	0.45917101	0	0	0	0	4.889550757	0	0	0.899726979	0.018615041	0.260610573	2.370315215	0.049640109	0.086870191	0.055845123	0	0	0	0.086870191	0.570861256	0.086870191	4.957805907	0	0	0	0	0	0	0.055845123	0	0	2.618515761	0	0	0	0	0	0	0	0	0.347480764	0	1.929759245	0	0	0	0	0	0	0	0	0	0.452965997	0	0	0	0	0	0.297840655	0	0.471581037	0.055845123	0	2.215189873	0	0.198560437	0	0	0	0	2.941176471	0	0.018615041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124100273	0	0.037230082	0	1.998014396	0	0.223380491	0	0	0	0.192355423	0	0.043435096	0	0.471581037	0	0	0	0.297840655	0.142715314	0.117895259	0.074460164	0	0	24.20575825	0	0	0	0.800446761	0	0.788036734	0	0	0	0	0	0	0	0	0	0	0.130305287	0.031025068	5.752047655	0	0	0.626706379	0	0.198560437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.191362621	0	0	0	0.614296351	11.90121618	0	0	0	0	0.062050137	0	0	0	0	0	0	0	0	0	0	0	0	3.971208737	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055845123	0	7.694216927	0	0	0	10.30032266	1.085877389	0	0.366095805	0	0	0
LDD5MLPR2	0.135566188	0.135566188	0	0	0	0	0.031897927	0	0	0.717703349	0.223285486	0	1.842105263	0	0.350877193	2.232854864	0.127591707	0	0	0	0.661881978	0.111642743	0.295055821	0	0	0	0.087719298	0.167464115	0	0.917065391	0	0	0.063795853	0	0	0	0	0	0	0	0	1.650717703	0	2.145135566	0	0	0	0	0.09569378	0	0.127591707	0	0	0.406698565	0	0	0	0	0	0.135566188	0	0.127591707	0	0	2.543859649	0	0.023923445	0	0	0.079744817	0	0	0	0.023923445	0	0	0	0	0	0	0	0	0	0.311004785	0	0	0	0	0	0	0	0.111642743	0	1.889952153	0.151515152	8.006379585	0	0.303030303	0	0	0	0	0	0.055821372	0	0.023923445	0	0	0	0.055821372	0.167464115	0.079744817	0	0	0	19.32216906	0	0	0	0	0	0.558213716	0	0	0	0	0	0	0	0	0	0	1.148325359	0	6.961722488	0.09569378	0	0.326953748	0	4.673046252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.797448166	0	0	0	0	2.416267943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.53110048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.899521531	0	0	0	16.10845295	0.510366826	0	0.031897927	0	0	0
LDD5MLPR3	0	0.252343187	0	0	0	0	0.020599444	0	0	1.472860233	0	0.05664847	0.993923164	0	0.092697497	0.139046246	0.113296941	0	0	0	1.431661345	0.066948192	1.163868576	0	0	0	0	0	0	0.386239572	0	0	1.009372747	0	0.015449583	0	0	0	0	0	0	2.919971161	0.334740962	2.3740859	0	0	0	0	0.123596663	0	0	0	0	3.434957256	0	0	0	0	0	0.308991657	0	0.257493048	0	0	1.73035328	0	0.041198888	0	0	0.169945411	0	0	0	0.030899166	0	0	0	0	0	0	0	0	0	0.154495829	0	0	0	0	0	0	0	0.087547636	0	0.411988876	0	8.492120713	0	0.190544855	0	0	0	0.05149861	0	0.041198888	0	0.298691935	0	0	0	0.128746524	0.169945411	0.072098053	0.036049027	0	0	20.4294984	0	0	0	0.190544855	0	0.942424555	0	0	0	0	0	0	0	0	0	0	1.951797301	0	6.344628695	0	0	0.113296941	0	1.138119271	0	0	0	0	0	0.066948192	0	0	0	0	0	0	0	0	0	0.684931507	0	0	0	0.607683593	10.6035637	0	0	0	0	0.05149861	0	0	0	0	0	0	0.061798331	0	0	0	0	0	4.526727778	0	0	0	0	0	0	0	0	0	0.015449583	0	0	0	0	0.308991657	13.14759501	0	0	0	8.873210423	0.597383871	0	0.26779277	0	0	0
LDD5MR1	0.143999206	0.049654898	0	0	0	0	0.044689409	0	0	0	0	0	0.00993098	0	0.069516858	0.019861959	0	0	0	0	0	0.029792939	0	0	0	0	0	0	0	0	0	0	0.01489647	0	0	0	0	0	0	0	0	0	0	0.054620388	0	0	0	0	0.129102736	0	0	0	0	0.024827449	0	0	0	0	0	1.549232832	0	0	0	0	6.867272456	0	0	0	0	0	0	0.029792939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.203585084	0	0	0	0.059585878	0	2.999155867	1.176821093	0	0	0	0	0.024827449	0	0	0	0	0.019861959	7.919956304	7.170167337	0.049654898	0	0.30786037	0	0	0	0	0	0	0	1.747852426	0	0	0	0	0	0	0	0	0	0	0	0	0.099309797	0	0	0	0	0.089378817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104275287	0	0	0	1.59888773	54.15363226	0	0	0	0	0.089378817	0	0	0	0.109240777	0	0	0	0	0.139033716	0	0	0	0.104275287	0	0	0	0.089378817	0	0	0	0	0	0	0	0	0	0	0	0.129102736	0	0	0	12.53786186	0	0	0.039723919	0	0	0
LDD5MR2	0	0.032769695	0	0	0	0	0.05898545	0	0	0	0	0	0	0	0.05898545	0	0	0	0	0	0	0.039323634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052431511	0	0	0	0	0.124524839	0	0	0	0	0	0	0	0	0	0	0.609516319	0	0	0	0	7.189670992	0	0	0	0	0	0	0.026215756	0	0.019661817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18351029	0	0	0	0	0	2.824747673	0.249049679	0	0	0	0	0.045877572	0	0	0	0	0	10.47319439	7.897496395	0.098309084	0	0	0	0.091755145	0	0	0	0	0	1.723685935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.072093328	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026215756	0	0.052431511	0	0	0	1.494298073	49.04312492	0	0	0	0	0.085201206	0	0	0	1.415650806	0	0	0	0	0.104863023	0	0	0	0.05898545	0	0	0	0.137632717	0	0	0	0	0	0	0	0	0	0	0	0.052431511	0	0	0	15.58526675	0.072093328	0	0	0	0	0
LDD5MR3	0.082297397	0.025988652	0.02165721	0	0	0	0.038982977	0	0	0	0	0	0	0	0.051977303	0	0	0	0	0	0	0.047645861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.229566423	0	0	0	0	0.069303071	0	0	0	0	0	1.342747	0	0	0	0	7.787932603	0	0.043314419	0	0	0	0	0	0	0.02165721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.589076103	0	0	0	0.043314419	0.060640187	3.486810759	0.528435916	0	0	0	0	0.025988652	0	0	0	0	0	7.909212977	6.098670247	0.069303071	0.034651535	1.069866158	0	0.095291723	0	0	0	0	0	1.481353142	0	0	0	0	0	0	0	0	0	0	0	0	0.103954606	0	0	0	0	0.073634513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.060640187	0	0	0	2.434270369	55.38181661	0	0	0	0	0.099623165	0	0	0	0.073634513	0	0	0	0	0	0	0	0	0.069303071	0	0	0	0.129943258	0	0	0	0	0	0	0	0	0	0	0	0.038982977	0	0	0	9.776064452	0.44613852	0	0.056308745	0	0	0
LDD5NUSR1	0.170390004	0.056796668	0	0	0	0	0	0	0	0	0	0	0	0	0.075728891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.208254449	0	0	0	0	0	0	0	0	0	0	2.820901174	0	0	0	0	24.95266944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.846648997	0	0	0	0	0	8.254449072	0	0	0	0	0	0	0	0	0	0	0	0	1.571374479	0.113593336	0.132525559	0	0	0.094661113	0	0	0	0	0	4.411207876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075728891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.094661113	0	0	0	0.435441121	30.32942067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037864445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.0715638	0.132525559	0	0.113593336	0	0	0
LDD5NUSR2	0.226578662	0.039404985	0	0	0	0	0.029553739	0	0	0	0	0	0	0	0.029553739	0	0	0	0	0	0	0.073884346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009851246	0	0	0	0.137917447	0	0	0	0	0.014776869	0	0	0	0	0	0.265983647	0	0	0	0	28.99714314	0	0	0	0	0	0	0	0	0	0	0.325091124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.26490001	0	0	0	0	0	5.964929564	0.039404985	0	0	0	0	0.073884346	0	0	0	0	0	0.034479362	1.595901882	0.078809969	0.261058024	0	0	0.118214954	0	0	0	0	0	13.77204216	0	0	0	0	0	0	0	0	0	0	0	0	0.118214954	0	0	0	0	0.073884346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068958723	0	0	0	0.600926017	13.07752931	0	0	0	0	0.049256231	0	0	0	0	0	0	0	0	0	0	0	0	0.054181854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034479362	0	0	0	21.31317112	1.08363708	0	0.172396808	0	0	0
LDD5NUSR3	0.574541852	0.074294205	0.336800396	0	0	0	0.024764735	0	0	0	0	0	0	0	0.059435364	0	0	0	0	0	0	0.183259039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.158494304	0	0	0	0	0	0	0	0	0	0	0.950965825	0	0	0	0	3.452204061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.55720654	0	0	0	0	0	19.55918772	0.024764735	0	0	0	0	0.014858841	0	0	0	0	0	0.044576523	3.952451709	0.113917781	0.534918276	0	0	0.108964834	0	0	0	0	0	11.77315503	0	0	0	0	0	0	0	0	0	0	0	0	0.09905894	0	0	0	0	0.069341258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.089153046	0	0	0	1.139177811	13.22932145	0	0	0	0	0.069341258	0	0	0	0	0	0	0	0	0	0	0	0	0.079247152	0	0	0	0	0	0.019811788	0	0	0	0	0.014858841	0	0	0	0	0.034670629	0	0	0	15.39871223	2.075284794	0	0.183259039	0	0	0
LDD5OKAR1	0	0.027634124	0.221072994	0	0	0	0.051320516	0	0	0	0	0	0	0	0.047372784	0	0	0	0	0	0.027634124	0	0	0	0	0	0	0.03947732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.397773479	0	0	0	0	6.640085271	0	0	0	0	0	0	0.098693301	0	0	0	0.986933007	0.260550314	0	0	0	2.392325609	0	0	0	0	0	0	0	0	0.023686392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.343452686	0	0	0	0	0	2.380482413	0.177647941	0	0	0	0	2.439698393	0	0	0	0	0.01973866	0.035529588	0.923769295	6.375587225	0	0.011843196	0	0.094745569	0	0	0	0	0	1.823852197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071059177	0	0	0	0	0	0	0	0	0	0	0	0	0	0.205282065	0	0.094745569	0	0	0	0.698748569	11.8076665	0	0	0	0	32.97935336	0	0	0	0	0	0	0	0	0	0	0	0	1.267221981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051320516	0	0	0	18.10429908	0.197386601	0	4.682010185	0	0	0
LDD5OKAR2	0.092923167	6.979018927	3.364796792	0	0	0	5.604734191	0	0	0	0	0	0	0	0.039125544	0	0	0	0	0	0.029344158	0	0	0	0	0	0	0	0	0	0	0.053797623	0	0	0	0.068469702	0	0	0	0	0	0	0	4.147307673	2.753460165	0	0	0	7.424071991	0	0	0	0	0	0	1.154203551	0	0	0	0.347239204	0.141830097	0.034234851	2.386658189	0	1.535677606	0	0	0	0	0	0	0.45483445	0	0.053797623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029344158	0	0	0.161392869	0	0	0	0.044016237	0.019562772	0.581992468	0	0.019562772	0	0	0	0.50374138	0	0	0	0	3.853866093	0	0.180955641	0.347239204	0	0	0	3.531080354	0.738494645	0	0	0	0	1.222673253	0	0	0	0	0	0	0	0	0	2.298625715	0	0	0.092923167	0	0	0	0	0.073360395	0	0	0	0	0	0	2.362204724	0	0	0	0	0	0	0.078251088	0	0.092923167	0	0	0	2.07854453	23.5095613	0	0	0	0	0.068469702	0	0	0	0	0	0	0	0	0	0.440162371	0	0	0.865652663	0	0	0	0	0	0.122267325	0	0	0	0.410818213	0	0	0	0	0	0.058688316	0	0	0	10.13840661	7.756639116	0	1.653054238	0	0	0
LDD5OKAR3	15.90336948	0.043570875	0.0580945	0	0	0	0	0	0	0	0	0	0	0	0.048412084	0	0	0	0	0	0	0.019364833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067776917	0	0	0	0	4.003679318	0	0	0	0	12.383811	0	0	0	0	0.014523625	0	0	0	0	0	0.17912471	0.29531371	0	0	0	3.722889233	0	0	0	0	0	0	0.004841208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.074748257	0	0	0	0	0.203330751	1.18609605	0.217854376	0.014523625	0	0	0	9.217660728	0	0	0	0	0	0.043570875	0.677769171	5.673896204	0	0.106506584	0	0.106506584	0	0	0	0	0	3.708365608	0	0	0	0	0	0	0	0	0	0	0	0	0.067776917	0	0	0	0	0.072618125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.508326878	0	0.072618125	0	0	0	0.508326878	7.586173509	0	0	0	0	0.077459334	0	0	0	0	0	0	0	0	0	0	0	0	1.999419055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062935709	0	0	0	27.90956623	0.145236251	0	2.01394268	0	0	0
