""	"LDD0R1"	"LDD0R2"	"LDD0R3"	"LDD10CF70R1"	"LDD10CF70R2"	"LDD10CF70R3"	"LDD10MHPR1"	"LDD10MHPR2"	"LDD10MHPR3"	"LDD10MLPR1"	"LDD10MLPR2"	"LDD10MLPR3"	"LDD10MR1"	"LDD10MR2"	"LDD10MR3"	"LDD10NUSR1"	"LDD10NUSR2"	"LDD10NUSR3"	"LDD10OKAR1"	"LDD10OKAR2"	"LDD10OKAR3"	"LDD10PKMR1"	"LDD10PKMR2"	"LDD10PKMR3"	"LDD10PR1"	"LDD10PR2"	"LDD10PR3"	"LDD10RIBR1"	"LDD10RIBR2"	"LDD10RIBR3"	"LDD10SBMR1"	"LDD10SBMR2"	"LDD10SBMR3"	"LDD5CF70R1"	"LDD5CF70R2"	"LDD5CF70R3"	"LDD5MHPR1"	"LDD5MHPR2"	"LDD5MHPR3"	"LDD5MLPR1"	"LDD5MLPR2"	"LDD5MLPR3"	"LDD5MR1"	"LDD5MR2"	"LDD5MR3"	"LDD5NUSR1"	"LDD5NUSR2"	"LDD5NUSR3"	"LDD5OKAR1"	"LDD5OKAR2"	"LDD5OKAR3"	"LDD5PKMR1"	"LDD5PKMR2"	"LDD5PKMR3"	"LDD5PR1"	"LDD5PR2"	"LDD5PR3"	"LDD5RIBR1"	"LDD5RIBR2"	"LDD5RIBR3"	"LDD5SBMR1"	"LDD5SBMR2"	"LDD5SBMR3"	"WTD0R1"	"WTD0R2"	"WTD0R3"	"WTD10CF70R1"	"WTD10CF70R2"	"WTD10CF70R3"	"WTD10MHPR1"	"WTD10MHPR2"	"WTD10MHPR3"	"WTD10MLPR1"	"WTD10MLPR2"	"WTD10MLPR3"	"WTD10MR1"	"WTD10MR2"	"WTD10MR3"	"WTD10NUSR1"	"WTD10NUSR2"	"WTD10NUSR3"	"WTD10OKAR1"	"WTD10OKAR2"	"WTD10OKAR3"	"WTD10PKMR1"	"WTD10PKMR2"	"WTD10PKMR3"	"WTD10PR1"	"WTD10PR2"	"WTD10PR3"	"WTD10RIBR1"	"WTD10RIBR2"	"WTD10RIBR3"	"WTD10SBMR1"	"WTD10SBMR2"	"WTD10SBMR3"	"WTD5CF70R2"	"WTD5CF70R3"	"WTD5MHPR1"	"WTD5MHPR2"	"WTD5MHPR3"	"WTD5MLPR1"	"WTD5MLPR2"	"WTD5MLPR3"	"WTD5MR1"	"WTD5MR2"	"WTD5MR3"	"WTD5NUSR1"	"WTD5NUSR2"	"WTD5NUSR3"	"WTD5OKAR1"	"WTD5OKAR2"	"WTD5OKAR3"	"WTD5PKMR1"	"WTD5PKMR2"	"WTD5PKMR3"	"WTD5PR1"	"WTD5PR2"	"WTD5PR3"	"WTD5RIBR1"	"WTD5RIBR2"	"WTD5RIBR3"	"WTD5SBMR1"	"WTD5SBMR2"	"WTD5SBMR3"
"LDD5RIBR2"	0.465020194714937	0.453911028720572	0.476118340961808	0.670271679938167	0.5495389250956	0.75139251170298	0.758647325502205	0.877455548063226	0.773076691194989	0.902774514901429	0.89776303310837	0.894689359055247	0.606246098068525	0.70347945245768	0.686736923997096	0.82178950377	0.494749562843809	0.842559759250966	0.747095301106977	0.783409336237528	0.724332358786023	0.732082643311328	0.722966491537696	0.864467583150832	0.895360529426941	0.94876468838844	0.897209293890938	0.815885094718029	0.751225277443095	0.753915728440116	0.61604374155152	0.599177649340372	0.634377024146102	0.356342006188295	0.534739872452283	0.357811152784708	0.7255884226149	0.86698817651842	0.749833198501875	0.836783860022176	0.799244130986953	0.840406121408357	0.631134781886993	0.59673167472906	0.672898332440393	0.502854411787511	0.521777539489905	0.544806102181777	0.666444182666576	0.817434820243102	0.660593500208359	0.642445386496811	0.694172028253476	0.684036425089625	0.791230268204331	0.831728173739201	0.73215592333484	0.250247209006672	0	0.243217816918858	0.525300371643323	0.563886687515589	0.710408330223993	0.655838599600862	0.865829064815151	0.649961663478333	0.745068255172732	0.75658134623275	0.795096890888011	0.823477982750269	0.80901542102045	0.794236165448529	0.918759403574148	0.838778416367643	0.920841369815954	0.821389435674828	0.795739376976415	0.75136325565886	0.838761075940819	0.821347128218031	0.852107979174224	0.853992650804855	0.799760240650078	0.799496460396125	0.845203906861148	0.878846060147998	0.790017033000436	0.9051863112697	0.891204937272803	0.94188963536389	0.799522985385015	0.76498530963156	0.789047415088353	0.78504371739857	0.730163708806588	0.793605978022582	0.561292884761796	0.55901583174746	0.855514215928073	0.763045242102402	0.808489266951958	0.906994813303321	0.818786639435635	0.886621000707683	0.694300596364501	0.53943372311986	0.616183771902907	0.675840227850219	0.671654482062734	0.541336766867022	0.827714152897923	0.756052550521195	0.828454544747269	0.591616948076962	0.661617339508865	0.668873304236485	0.826622970995093	0.809084209290374	0.795517027077869	0.422967198330676	0.578462244663671	0.471048156542341	0.683748266217095	0.612119764133079	0.597646796166062
"LDD5RIBR3"	0.440020376644719	0.427825101898178	0.449503420956288	0.671109863258875	0.6132142387566	0.754452178399336	0.725678536254644	0.801747103134708	0.744691693688045	0.875781194620684	0.877680413025774	0.863084794483951	0.602511264155054	0.684973590584487	0.623509499462064	0.753278088740312	0.548748684776796	0.789321721309898	0.759485891323477	0.761071925915833	0.730457069430198	0.769201203413978	0.768625675293988	0.853689602281597	0.860893464635113	0.946127375214444	0.856903906710589	0.80742731981248	0.793258619403449	0.786197367128439	0.694501400537818	0.695240320324142	0.69943502849575	0.277449946420427	0.598151523192814	0.338430792259959	0.681490538897369	0.833431798735672	0.734337107536999	0.80743402578395	0.84147730231972	0.787936229033074	0.593109888444754	0.595420516376152	0.60237901110045	0.532472588052561	0.585224898956112	0.487239539062623	0.686706597929551	0.754826256260051	0.678149723992529	0.618574913298559	0.667298686791825	0.655857173799218	0.793689300382333	0.824250150033512	0.716554375366393	0.369466475144208	0.243217816918858	0	0.536830755696422	0.553068945960052	0.688417286861477	0.546148277195628	0.837470979753591	0.564064058930857	0.795111931639598	0.756208331878328	0.77070021204281	0.794323523028163	0.786937407379584	0.764431533288491	0.913535609886371	0.809803057705358	0.916838398953794	0.766887464696856	0.754511389893603	0.737853987705757	0.812082423579292	0.796389612537396	0.820083369012502	0.848981137878394	0.775500078369528	0.796061133995453	0.840358945837694	0.869812584388059	0.817352295380478	0.898401085976512	0.874240940820331	0.929657658075645	0.768879584379996	0.789090964981876	0.820958860335187	0.801949963036496	0.733600448065822	0.837421619345954	0.460379081982188	0.459946399107134	0.849417602600819	0.729076746315596	0.818118667209894	0.905547640431088	0.809713613557379	0.889913525062688	0.712784354696249	0.557641595376816	0.619849452098215	0.693257434186044	0.684686518449033	0.466572362456135	0.793698961312304	0.768788656363579	0.807750785632967	0.612707318474926	0.686055397835179	0.68414019443914	0.865921635015698	0.854991511115768	0.828681873575802	0.419593234837634	0.53929104081503	0.469772884482535	0.66519120873589	0.540478261569601	0.606143889447952
"LDD5SBMR1"	0.578490215347786	0.643120219167594	0.583425967427671	0.630833609947368	0.569856957001615	0.759397098904102	0.712115500119684	0.871120904954946	0.776881516757511	0.888089874847789	0.886583119623031	0.881863383866455	0.562624511118762	0.642255020845722	0.692004198181197	0.791218997123949	0.517841267022167	0.818348649243249	0.732646049192188	0.745989133908597	0.717918747530714	0.73017847506171	0.713567660029621	0.85458593502503	0.891931979130518	0.934131145456184	0.890659395045014	0.814311125419875	0.765753635174874	0.743879668654259	0.640210104762181	0.641221866003792	0.643940536292759	0.641719530134262	0.553878529957084	0.52979598933307	0.702477868322522	0.869274705120854	0.712941796160781	0.716964757188238	0.775814936616565	0.799786783964492	0.68140283595925	0.663555279253427	0.668725656266036	0.550569812813908	0.557969722332923	0.678879601542942	0.659700278147567	0.580574886579075	0.661037741013051	0.742043064850868	0.785461490645614	0.664446526315357	0.730902321092307	0.800129632758881	0.650780994507376	0.498735060559395	0.525300371643323	0.536830755696422	0	0.216611562994127	0.54009418375803	0.809553729112892	0.763214593429826	0.769341949270378	0.738744559547174	0.638425297984463	0.796993912131863	0.706301510245879	0.797455442945434	0.776276881675232	0.904393729368038	0.843756128053603	0.904658501774536	0.815636668775045	0.760319694017464	0.708286103657707	0.843572942672313	0.828855935425471	0.794694686574837	0.846609967481412	0.78698982811762	0.782204521354471	0.837333021240847	0.852246029091175	0.750564411979311	0.904761520682333	0.879965454391723	0.946338262513603	0.826065594157126	0.775334236989381	0.818754760901169	0.753213023316268	0.719440238007103	0.767418011351266	0.818197518266983	0.82983723998154	0.845255104161243	0.687394309641917	0.805731381374609	0.883090535662583	0.799279737741092	0.867671645728567	0.741080046615823	0.703823037272587	0.730669336000558	0.757575072291149	0.752882626433373	0.71875202511836	0.786440347342549	0.722977993446306	0.796696592218704	0.644476411669545	0.655016822706292	0.624994665563692	0.766846140924437	0.771404622415548	0.777389357442471	0.614131806877121	0.705181416024717	0.641214563404705	0.628677632440485	0.702449856409115	0.661030751468926
"LDD5SBMR2"	0.687336296349716	0.750785489221946	0.689453987271702	0.617299186261979	0.576139104019134	0.761592939697385	0.706108096277038	0.857388844739541	0.761162979929622	0.876550208286947	0.893171478082784	0.866649870310537	0.562329254189127	0.628002663976489	0.682059511008957	0.772071617837247	0.530633783598777	0.801765206685243	0.692155244629582	0.697548929713092	0.648411820495413	0.730696983216932	0.712080173057344	0.858028469909984	0.893484281549284	0.935025166924393	0.895620246525046	0.820719604940006	0.770370736439559	0.756599230319666	0.667415836750961	0.662793723598881	0.665707275771705	0.65241170912686	0.581443792298496	0.566505143591317	0.703991359607987	0.851341239643497	0.715897715051994	0.732919496587572	0.786486171081806	0.791759301360652	0.67553449609935	0.661528176636983	0.655446185344839	0.569896182815347	0.553607782102695	0.684175248035647	0.673401018730119	0.612043652773018	0.668356505554188	0.742764553402035	0.778739128866064	0.665782068149876	0.658263326027254	0.801193101698065	0.645845461078689	0.525717977684856	0.563886687515589	0.553068945960052	0.216611562994127	0	0.480883437367732	0.842617231412898	0.854273342696297	0.836815897151894	0.751598060118226	0.689303956986566	0.792999244338724	0.729554856240091	0.785788654770023	0.764995965211154	0.90735562762363	0.826537108216257	0.903602621920611	0.800887360446914	0.751566909011316	0.704881516584789	0.835279449281214	0.812937231822491	0.770132979008644	0.797716603180153	0.777310575544018	0.769684430267187	0.839876525007972	0.864286939061134	0.769528628734008	0.904911188162488	0.873411027760003	0.940485890980261	0.829625591417568	0.768791824930973	0.824038605448457	0.764955556353831	0.709459496159235	0.772617834503281	0.815890231597184	0.852144978342455	0.847306024868039	0.678346071420725	0.808086726557467	0.893221360399022	0.800323097151466	0.874253765839715	0.741538239837415	0.712767974543252	0.731598292673387	0.758695088492958	0.757723850945164	0.712173152030039	0.786087058302058	0.732467676560208	0.797293074514766	0.668386592731329	0.66051214016999	0.660860632829647	0.775196580488725	0.788658890456588	0.785010619988652	0.634693181246359	0.729122945864973	0.66014854868013	0.631658795981421	0.700697762121545	0.660597376715053
"LDD5SBMR3"	0.786912549542813	0.814482397298081	0.779031469449239	0.740774874213885	0.733852591865755	0.804265602581481	0.841551117611811	0.902632049962198	0.838822591556938	0.910556496003769	0.903000213263004	0.905485698884794	0.757602046742585	0.794456841419413	0.778613938506336	0.821227666965626	0.717712682764375	0.848962799975053	0.773691287552471	0.784067838311613	0.761772937505105	0.803181125159684	0.802017625725153	0.858252178752634	0.904237156464908	0.941898431201398	0.909356067019225	0.853701982345676	0.83003583816628	0.822363203839733	0.639820974018599	0.755578206313644	0.672150121662768	0.740656501068937	0.734565160565864	0.714758312013928	0.822446111389839	0.886590522607172	0.833508898455573	0.774608176089207	0.8434479255761	0.837427755273392	0.747225553627972	0.758000947053279	0.762718256230747	0.711225527954166	0.721537138696269	0.787421196686434	0.77412063111206	0.656670578365443	0.766435581049032	0.832524536369747	0.845597527146881	0.763890063680023	0.739739463674187	0.831328103194619	0.767767740980657	0.707330082557758	0.710408330223993	0.688417286861477	0.54009418375803	0.480883437367732	0	0.900732744250545	0.908579613769258	0.894470781130373	0.804419295555664	0.804473067456997	0.796455211571349	0.879962951528249	0.887232866866886	0.869468637045071	0.927136343874547	0.862437213152426	0.916786729408344	0.872167045115872	0.863889940144808	0.848964088489907	0.892565114317931	0.874903776566415	0.881750223402732	0.801049316032892	0.873079957096555	0.861256511054542	0.84566701680647	0.878848153650846	0.843149128961006	0.915212853149979	0.90202791865725	0.950084860950291	0.842647715344242	0.832705877400348	0.860758300861939	0.793784167756359	0.819670469692375	0.837120331758823	0.87603460649324	0.891049853458509	0.87744728090835	0.84296867470586	0.85429084571822	0.89883984388131	0.834462823631455	0.888526224867408	0.854300040229583	0.828287505419259	0.85067617497577	0.874189598153959	0.873504813075714	0.837284762746111	0.82505796171266	0.826492624226489	0.841838488617728	0.805070229292249	0.797050209687651	0.789657641039922	0.874108989471158	0.858920825034126	0.864138301478162	0.788654856668754	0.815804953121355	0.828197369215993	0.751135587471756	0.798365862267624	0.787156671253519
"WTD0R1"	0.645898242977121	0.584693980384512	0.662514494473289	0.935698760678079	0.941174771524404	0.939478573320467	0.962098392411857	0.942576205145638	0.961192355525332	0.954458422491705	0.961325820441428	0.96240002057917	0.954514681904372	0.941404288785895	0.953743399559991	0.927978760253313	0.903980938378011	0.963664654022133	0.950352098946644	0.966845052108603	0.966613487057634	0.966925003003668	0.968276836535272	0.966898462093053	0.968778361718112	0.969253180042564	0.966630280267639	0.957020125016216	0.937472157029552	0.947267923067509	0.967844768668179	0.970621155164808	0.968987708695675	0.589778378635574	0.894845319297491	0.701016856117113	0.921263615868892	0.943430407480487	0.915731325464766	0.894243771996476	0.952023574051652	0.926717716496943	0.91372851293212	0.921086348134424	0.881264653360247	0.857026131339281	0.897822909532895	0.760118788206202	0.913311404317949	0.889680860820703	0.925145335279315	0.798689855456956	0.879483836197557	0.860756833687659	0.920211093361359	0.950275008244949	0.901800079149328	0.7732787606942	0.655838599600862	0.546148277195628	0.809553729112892	0.842617231412898	0.900732744250545	0	0.506986731529115	0.22531907577903	0.925109045134288	0.901285875315784	0.936178292114274	0.887696535230643	0.961006644947326	0.906074374188655	0.960787360959339	0.963460674762339	0.964152750074253	0.933541348020789	0.926992759407272	0.948876731183333	0.883169241578034	0.910037923351197	0.915694483664354	0.960713468485512	0.961773512187018	0.961700103768605	0.962442575887896	0.949898639188658	0.955201430689241	0.964164167671465	0.963001480673938	0.97532143062175	0.946121511052458	0.943994214684691	0.949732487923717	0.961593031179653	0.962726110225049	0.959521536036945	0.568646472558171	0.563758474635341	0.92162276424014	0.875111347816042	0.895534475748396	0.955105514018969	0.958234552770158	0.958085663024777	0.818664773589233	0.669615510225873	0.711719879396106	0.818841433365881	0.799884598620949	0.623323709543679	0.917304557349815	0.892432613922855	0.943889715078771	0.805299949499775	0.863469327289555	0.805814180054628	0.962200038077264	0.951216886991383	0.960312482650859	0.586241539302447	0.712696806147891	0.656095614957712	0.822291112405848	0.730421133438561	0.725844658439518
"WTD0R2"	0.66081804802326	0.631660342401083	0.576790226595295	0.933213415579363	0.939798990878216	0.935185973452116	0.961560852612488	0.956357721610843	0.959991491367846	0.950787804061652	0.957121466913023	0.959224507535387	0.954479428084819	0.94721784283856	0.956517543667946	0.928587976054326	0.906293462053121	0.960895203547182	0.945921374186178	0.962674781846895	0.962675944241721	0.964914571799698	0.965960748865066	0.965528326934818	0.966153972529664	0.966456686610333	0.962149931705837	0.959007384933311	0.940043321552271	0.950543087132215	0.965532018707666	0.968592110528202	0.966620611829138	0.876431239629809	0.888335880153279	0.864603206241636	0.920042128701492	0.941740189947934	0.912718188533084	0.850468947280949	0.948725864417872	0.922337730283203	0.915140646989023	0.923436161205783	0.882978872757472	0.873447422327617	0.899905696952695	0.889201629202179	0.900984564213049	0.771445521134871	0.911424690113332	0.859888027490165	0.868201891213439	0.854721895836109	0.918113689603182	0.947914728716148	0.895802427897313	0.872024033161155	0.865829064815151	0.837470979753591	0.763214593429826	0.854273342696297	0.908579613769258	0.506986731529115	0	0.339138126331826	0.914770486475913	0.87020254053624	0.949473507791108	0.883011208382814	0.959236923382463	0.908145657713454	0.954806637760243	0.961928722584591	0.957697336671188	0.950729114431173	0.930158888193536	0.946396554018134	0.886190201278131	0.912442182427984	0.91796376237238	0.957285759130095	0.960368487923395	0.958349530984231	0.959213450613535	0.940747514126145	0.952167618321986	0.958993319929409	0.959013879303735	0.969664517515804	0.949936262982559	0.945132034261908	0.952661219487691	0.959459912588281	0.960529777626916	0.957074259404397	0.862697837652377	0.85577984367108	0.925178603994704	0.877719196532604	0.898198471236113	0.948427332065894	0.952624994203197	0.95243763593932	0.868860461290152	0.862316965643401	0.849545586146801	0.888244076611609	0.883853573788048	0.879853904818682	0.906521149363902	0.895628180259343	0.926633893451922	0.853046905870221	0.851901812756231	0.825915562111165	0.956791703804846	0.946367647378223	0.955793732868658	0.829993072668584	0.853597267232162	0.839846360656153	0.866641687686398	0.870632406122385	0.867275869662277
"WTD0R3"	0.59705774264599	0.53675978496083	0.614049908714725	0.925570032808505	0.931423395903374	0.92640447505172	0.951706859596937	0.911264548737107	0.950082840468139	0.940227622388807	0.952663489679317	0.951255568844158	0.944807385766918	0.933170689548062	0.94633535831488	0.920001666667652	0.896644190273966	0.953135667067585	0.940226350299786	0.956496766409973	0.95686142392367	0.956852301202847	0.958155671307977	0.96430400775296	0.958577694684169	0.963360210777227	0.954269228396021	0.949830183979514	0.930534955816659	0.939246446164259	0.955991058178307	0.958854036085898	0.958464217063457	0.618158298434694	0.880903280759776	0.695672025389863	0.911940513265557	0.94152332737528	0.905233724672838	0.848705525151658	0.942992853324698	0.912099523350192	0.906175537343159	0.91409808195447	0.874016650505398	0.850133486537207	0.890933358145695	0.751749053314241	0.899451551742726	0.847129981562975	0.910133376274213	0.784612142021407	0.871116666392815	0.843505244625222	0.910161949130284	0.939552901453392	0.889771575133811	0.768036321113388	0.649961663478333	0.564064058930857	0.769341949270378	0.836815897151894	0.894470781130373	0.22531907577903	0.339138126331826	0	0.91206168222029	0.863447213926004	0.896597074322811	0.854996599011385	0.950591066842806	0.895055216851133	0.953942174027628	0.952542518162528	0.960786816808583	0.896643345031999	0.920238649441268	0.938854267420844	0.885275487000298	0.902412944200803	0.915941492561371	0.948805653746352	0.951018826390352	0.952077870725894	0.951535610146076	0.932797704344533	0.94408384715122	0.954264847146909	0.950572612806796	0.974576111873377	0.939655133947085	0.938334577423903	0.946429060103257	0.951477571019181	0.952751452789657	0.949114895600573	0.596225487736631	0.589149405640111	0.916519764899642	0.869295954798222	0.888909071619495	0.945261367114988	0.947728243481061	0.947167865272776	0.810617173652824	0.66257769174843	0.706007729627584	0.812612908225742	0.793199448596596	0.620792507086908	0.899786000631182	0.851927821142594	0.925797155192381	0.788530719972662	0.846763194703301	0.800657068768063	0.952027090470292	0.939254096942673	0.950139764214864	0.579922939706505	0.676363498037583	0.65222945977624	0.814156545172535	0.719549437835211	0.714853760534116
"WTD10CF70R1"	0.782724295075889	0.818677493049586	0.802904647825089	0.657651642969242	0.552376444337018	0.450961880268322	0.721953087935095	0.902753316393084	0.749218848132222	0.822174041625226	0.831285060210236	0.778316417133799	0.739325268489665	0.722530273494502	0.805383191624541	0.867386105029037	0.745897870813122	0.880662767249214	0.675586339876016	0.687725931159584	0.651388523371313	0.670792978906067	0.661476928170114	0.767640966431786	0.845992099922128	0.864966303436351	0.872749244668444	0.697389610985318	0.645625375169707	0.64181632855461	0.720856803121233	0.699518187816406	0.705101036503298	0.772912458770072	0.761776982707216	0.711608527428924	0.783120308013855	0.741301933555866	0.758966460660698	0.768992638154875	0.67734682697963	0.813349446839831	0.802831146430341	0.772100299082713	0.816509546460762	0.818546265923493	0.784263175920087	0.839606462855366	0.713337439727937	0.811591621942489	0.660289678872039	0.834498275639489	0.84102970828532	0.819566618378673	0.814313398881233	0.823273307156063	0.758591687225766	0.701643387442784	0.745068255172732	0.795111931639598	0.738744559547174	0.751598060118226	0.804419295555664	0.925109045134288	0.914770486475913	0.91206168222029	0	0.578898242494835	0.595558843272046	0.80046541349665	0.755021137305136	0.774812449017116	0.858659555214588	0.689415727520773	0.757410016211032	0.851640829044714	0.774306557408583	0.762454055331238	0.904623477297896	0.858440435094745	0.90692980372922	0.735001874105067	0.687980100121976	0.65849226783776	0.746826388403705	0.742840713942442	0.651908990034507	0.756048219376098	0.770492463230226	0.799999328048325	0.681698134423716	0.648996807713833	0.661362316509289	0.692372812936595	0.709160878054138	0.731792423444684	0.887800962710282	0.899407738920104	0.728465139138617	0.741775626056581	0.836936823602031	0.809486376860735	0.763260957676601	0.780487658923177	0.768719457316639	0.755778458127186	0.783109776324788	0.816030296707884	0.78282836129451	0.840712698517757	0.833446867216291	0.719868715453748	0.804237927406154	0.716489459341156	0.691616222700727	0.712696445855054	0.757385775015183	0.782343152568575	0.750744961878101	0.727530250612514	0.826557793037304	0.74672728401542	0.796184722041099	0.842895713190906	0.811457996585464
"WTD10CF70R2"	0.741875046353486	0.792345834583458	0.762642028613889	0.611991883267929	0.589136838628675	0.726065526906673	0.695359960048837	0.854650867701349	0.791805812537361	0.782733109184306	0.795477725235552	0.763586580870107	0.668383594502043	0.670204191613641	0.754391606474623	0.797080483978723	0.692093705696713	0.828843016263478	0.631051025498347	0.672895307738057	0.599835487022231	0.616618750578621	0.628097542151105	0.717357462294516	0.790418393514297	0.845878388980948	0.831751402257981	0.710408378115918	0.681636280419587	0.672544703621147	0.711321255460524	0.685422703642664	0.696073788908816	0.801109532143987	0.681155431328123	0.731858801453861	0.712213691575008	0.893015534848507	0.67346151002831	0.716133390454955	0.682517286816401	0.773388158673731	0.753846274443225	0.746481890291533	0.734319667943751	0.76062665587523	0.757349681705767	0.801124575062756	0.754322632663303	0.751885494869893	0.703338367337896	0.824449574219912	0.826589486129607	0.77329668032203	0.775994920778535	0.799501203545448	0.670239393439207	0.678753667733185	0.75658134623275	0.756208331878328	0.638425297984463	0.689303956986566	0.804473067456997	0.901285875315784	0.87020254053624	0.863447213926004	0.578898242494835	0	0.672859199072834	0.675186139522754	0.719407960816793	0.674131797052504	0.840980958484816	0.712275093097991	0.731400645416361	0.801149436248861	0.698323557394142	0.688376966643158	0.886302509147797	0.808549725581488	0.862667433552975	0.760048549122948	0.608198347187016	0.613720575460485	0.687561076688512	0.69159335586636	0.585038227540013	0.722068098688137	0.740441094407821	0.739143869368342	0.723967950128346	0.667557557779498	0.709070695563634	0.658141794505248	0.619651460752603	0.66163722991941	0.886831514848219	0.920008153984413	0.878225105747569	0.685924740634773	0.84777430431646	0.86645303811757	0.796214906481665	0.846862608338756	0.738408263394041	0.717177681807352	0.7365556673761	0.809564078923252	0.763168380907985	0.81216104066547	0.831840787584349	0.733649224814623	0.829780544497889	0.695940188281123	0.656934924261656	0.637916795574362	0.712739476712648	0.771380503736034	0.683962016167023	0.612408255750948	0.805733028932926	0.546179848009014	0.784555449083866	0.781386451197073	0.787821794779707
"WTD10CF70R3"	0.844131833093973	0.88673832272196	0.851861893738612	0.690161668805423	0.682932083260917	0.673010064267436	0.812853119144547	0.62395293041329	0.794453431637016	0.822116375923249	0.813679883249771	0.78832644502181	0.779961032236623	0.796131137742124	0.779842227776885	0.845947313808904	0.77843977032274	0.84429133814976	0.767749657735587	0.722771840013538	0.740027092085879	0.696336069003588	0.699287365382136	0.755002482496315	0.805030751219237	0.866545129377722	0.832148197023206	0.743599209523593	0.747585404225053	0.751859194426031	0.771415633619339	0.751155529783894	0.753390511075068	0.797743526320745	0.785679787743393	0.782178698153151	0.829177390651965	0.870624938651185	0.871009324268731	0.805176584658288	0.771488363909946	0.823838294754966	0.810655591218126	0.811918103704538	0.819980977870895	0.771723759553045	0.779712172855352	0.83095624828536	0.821155707477322	0.826427889224603	0.783486006727256	0.855784746483039	0.866844477303397	0.809020962257164	0.836911330165801	0.824229977193376	0.773333421459864	0.759738403267282	0.795096890888011	0.77070021204281	0.796993912131863	0.792999244338724	0.796455211571349	0.936178292114274	0.949473507791108	0.896597074322811	0.595558843272046	0.672859199072834	0	0.840709144742294	0.809447094922206	0.807009908256768	0.864300357387641	0.759421097419697	0.801653567337411	0.601841515518208	0.846661088764055	0.842209264800522	0.908435558484795	0.878941721167911	0.912710064673761	0.746040649719554	0.735062312647131	0.697483607466538	0.732771824959915	0.74484987644184	0.718000015548487	0.791291233130723	0.789838385289207	0.804467059353948	0.722086406544997	0.729804291045804	0.771625667642222	0.754166184865286	0.776583228395898	0.824678002838644	0.908890664883072	0.88897432739926	0.880663260463694	0.848621415878667	0.867952104339957	0.863528915499582	0.825935071129942	0.842388726707052	0.878931246865236	0.863375424930418	0.893421022845918	0.908131098784655	0.898412450043579	0.870756771234456	0.867115291805493	0.796997361354275	0.755262515322331	0.854806084948122	0.832931577378237	0.825935398817656	0.877965254596937	0.864487025338742	0.834902602325223	0.840460884809625	0.608140274476943	0.874456307098092	0.825213836681323	0.816145968882441	0.857755563517254
"WTD10MHPR1"	0.800573601503818	0.856893433861976	0.818837688437809	0.80080970267822	0.651363444098878	0.845927321162902	0.635600884332732	0.813771248790932	0.780234543283985	0.907240382145025	0.924093672360785	0.900102279082936	0.55314506115549	0.553800699736211	0.774795427246007	0.710740576366135	0.663605289160141	0.739626443271815	0.752622047760253	0.769334273270795	0.662750562875069	0.839504053706034	0.847704018004531	0.952632228432307	0.908102093094952	0.950647281836057	0.889674022073542	0.84557156563463	0.853176073795897	0.83566956398262	0.670425189399729	0.586141551617233	0.663673632724051	0.808266590603724	0.697558089592585	0.701237147369107	0.625801218478349	0.784983061415172	0.531089929526937	0.808879605226266	0.852983398786419	0.840426477217241	0.721916237913896	0.703841307958781	0.697000606525745	0.723518982215261	0.765740042235457	0.801338240008764	0.773594858600255	0.805603391464822	0.736896016566994	0.794769284191709	0.804563650670514	0.831177196843631	0.827863975620154	0.872511330214263	0.758771612157598	0.729615788209782	0.823477982750269	0.794323523028163	0.706301510245879	0.729554856240091	0.879962951528249	0.887696535230643	0.883011208382814	0.854996599011385	0.80046541349665	0.675186139522754	0.840709144742294	0	0.500863016527951	0.421482778276707	0.924009045856168	0.875315274153637	0.946408614009793	0.738982674383364	0.484134366868307	0.321718669856335	0.806481449730587	0.754953980102999	0.743060219818796	0.890302536349187	0.457713655022544	0.578722923897535	0.89009961512024	0.905913026515397	0.809382045127812	0.926801609905507	0.912796555048706	0.949056889643708	0.869778979980934	0.852847647016361	0.88477383181791	0.517496427156339	0.655229475117933	0.689952975221559	0.891305217661815	0.899950237650882	0.846125643659215	0.624432061205129	0.826246146943219	0.89869677168406	0.852769029306587	0.892097907003878	0.496752109265978	0.680787273647463	0.534369359824926	0.710779846777853	0.666306913200743	0.809682016819413	0.861694036629454	0.640480479036801	0.828134914461819	0.757509066951901	0.705978033456349	0.70331094360813	0.696154433769367	0.819592846573025	0.723857731709609	0.660738253442036	0.803004875272116	0.727155890110116	0.707469953161118	0.684898270832149	0.722232595926738
